Product ID,Product Name,Category,Confidence,Flag
460751,Esmalte Sheer Beauties 020 Catrice,Bienes y Servicios Diversos,high,
460752,Esmalte Sheer Beauties 030 Catrice,Bienes y Servicios Diversos,high,
460754,Esmalte Sheer Beauties 070 Catrice,Bienes y Servicios Diversos,high,
460755,Esmalte Sheer Beauties 080 Catrice,Bienes y Servicios Diversos,high,
460756,Aceite Uñas Magic Repair Berry Catrice,Bienes y Servicios Diversos,high,
460831,Delineador Ojos Calligraph Art Catrice,Bienes y Servicios Diversos,high,
460940,Sal El Torillo Parrillero 500 gr,Alimentos y Bebidas No Alcohólicas,high,
460941,Sal Supersal Purasal Yodada 1 kg,Alimentos y Bebidas No Alcohólicas,high,
460943,Ess. Brocha Para Sombra Rey Leon,Bienes y Servicios Diversos,high,
460944,Ess. Brocha Delineador Ojo Rey León,Bienes y Servicios Diversos,high,
460945,Ess. Primer Sombra Ojos Rey Leon,Bienes y Servicios Diversos,high,
460966,Sal Supersal Yodo Fluor 1 kg,Alimentos y Bebidas No Alcohólicas,high,
460985,Ess. Base Maquillaje 16hrs Cover Last Powder 0,Bienes y Servicios Diversos,high,
460987,Ess. Paleta Ojos Rostro Bloom Baby 11.5,Bienes y Servicios Diversos,high,
460988,Ess. Depiladora Cejas Brwo Former,Bienes y Servicios Diversos,high,
460991,Ess. Tinte Labios Hidrat. Yinted Kiss 02,Bienes y Servicios Diversos,high,
460992,Ess. Tinte Labios Hidrat. Tinted Kiss 10,Bienes y Servicios Diversos,high,
460993,Ess. Tinte Labios Hidrat. Tinted Kiss 10,Bienes y Servicios Diversos,high,
460994,Ess. Tinte Labios Hidrat. Tinted Kiss 1,Bienes y Servicios Diversos,high,
460995,Ess. Brillo Labial Extreme Shine Vol 08,Bienes y Servicios Diversos,high,
460997,Ess. Balsamo Labial Heart Core Fruity 0,Bienes y Servicios Diversos,high,
460998,Ess. Brillo Labial What The Fake Extrem,Bienes y Servicios Diversos,high,
461000,Ess. Sombra Ojo Multichrome Flakes Topp,Bienes y Servicios Diversos,high,
461083,Pulpo Dani al Aceite de Girasol 111 gr,Alimentos y Bebidas No Alcohólicas,high,
461091,Mejillones Dani Escabeche 106 gr,Alimentos y Bebidas No Alcohólicas,high,
461096,Alia2 x 1 Sobre Antiacido,Salud,high,
461100,CREMA CORP. ACAI BERRY PORTUGAL X 100 GR,Bienes y Servicios Diversos,high,
461101,CREMA CORP. COCO FRESH PORTUGAL X 100 GR,Bienes y Servicios Diversos,high,
461102,CREMA CORP.QUINUA AVENA PORTUGAL X 100 GR,Bienes y Servicios Diversos,high,
461103,CREMA CORP. LECHE DE ALMENDRAS X 100 GR,Bienes y Servicios Diversos,high,
461104,CREMA CORP. COCO FRESH PORTUGAL X 450 GR,Bienes y Servicios Diversos,high,
461106,CREMA CORP.QUINUA AVENA PORTUGAL X 450 GR,Bienes y Servicios Diversos,high,
461107,CREMA CORP.LECHE DE ALMEND PORTUGAL X 450 GR,Bienes y Servicios Diversos,high,
461166,TULIPAN TATTOO PLACER EXT X 3 UNID,Bienes y Servicios Diversos,high,
461167,TULIPAN DOBLE PLACER MIX SENS X 3 UNID,Bienes y Servicios Diversos,high,
461207,ESPUMA LIMPIADORA FACIAL FCO X175ML,Bienes y Servicios Diversos,high,
461208,Agua Micelar Portugal x 280 ml,Bienes y Servicios Diversos,high,
461238,Vasoo Mascota Avena Procao 500 ml,Bienes y Servicios Diversos,high,
461268,Set Cassand Roses Blan 100ml+Locion 150 m,Bienes y Servicios Diversos,high,
461274,Balsamo Labial Lipsmack Vainilla Dream 12.5 g,Bienes y Servicios Diversos,high,
461275,Lipsmack Balsamo Labial Sweet Berry 12.5gr,Bienes y Servicios Diversos,high,
461276,Balsamo Labial Lipsmack Menta Fresh 12.5 g,Bienes y Servicios Diversos,high,
461277,Lipsmack Balsamo Labial Mango Tropical 12.5gr,Bienes y Servicios Diversos,high,
461278,Balsamo labial Lipsmack Mango Tropical x 11Gr,Bienes y Servicios Diversos,high,
461286,Maxmen Preser Inspiral Kraken Caja x 1 Und,Bienes y Servicios Diversos,high,
461297,LIPSTICK SURTIDO DE FRUTAS X 5.3 GR,Bienes y Servicios Diversos,high,
461393,Sazonador McCormick Mild Mix Taco 28 gr,Alimentos y Bebidas No Alcohólicas,high,
461519,ESS.LTE DISNEY MICKEY FIJADOR SPRAY X50M,Bienes y Servicios Diversos,high,
461530,Carbon Ecologico 3 kg,Vivienda y Servicios Básicos,high,
461568,Reanimon S/Limon Antiacido x sobre,Salud,high,
461759,Batido Verde Foodness 630 gr,Alimentos y Bebidas No Alcohólicas,high,
461857,Sopa Instantanea Maruchan Camaron 64 gr,Alimentos y Bebidas No Alcohólicas,high,
461865,Sopa Instantanea Maruchan Pollo Picante 64 gr,Alimentos y Bebidas No Alcohólicas,high,
461929,Essence Delineador Liquido Eye Sparkle x 4ml,Bienes y Servicios Diversos,high,
461958,Essence Paleta Bronceador/Iluminador Love Glow,Bienes y Servicios Diversos,high,
462003,Lavandina Archer Super 1 L,"Muebles, Bienes y Servicios Domésticos",high,
462150,Desmaquillate Byphasse Ojos Douceur,Bienes y Servicios Diversos,high,
462151,Desmaquillante Gel Byphasse Purificante,Bienes y Servicios Diversos,high,
462153,Byphasse Face Mist Rehidratante Agua de Rosas 150ml,Bienes y Servicios Diversos,high,
462156,Crema Iluminadora Byphasse Vitamina C,Bienes y Servicios Diversos,high,
462157,Crema Antiarrugas Byphasse Retinol 50 ml,Bienes y Servicios Diversos,high,
462159,BYPHASSE PLAISIR GEL DE DUCHA FLOR DE TI,Bienes y Servicios Diversos,high,
462161,Crema de Manos Byphasse Nutritiva 150 ml,Bienes y Servicios Diversos,high,
462162,Crema de Manos Byphasse Urea Ultra,Bienes y Servicios Diversos,high,
462163,Crema de Manos Byphasse Reparadora Q10,Bienes y Servicios Diversos,high,
462193,Toallas Humedas Problock Baby Wips 100 un,Bienes y Servicios Diversos,high,
462194,Toallas Humedas Problock Baby Wips 50 un,Bienes y Servicios Diversos,high,
462195,Vinagre Sakura Uva 1000 cc,Alimentos y Bebidas No Alcohólicas,high,
462196,Toallas Humedas Problock Aloe 100 un,Bienes y Servicios Diversos,high,
462197,Toallas Humedas Problock Aloe 50 un,Bienes y Servicios Diversos,high,
462199,Toallas Humedas Problock Antibacterial 100 un,Bienes y Servicios Diversos,high,
462200,Toallas Humedas Problock Antibacterial x 10 Unidades,Bienes y Servicios Diversos,high,
462233,Vinagre Doña Filo Tinto 500 ml,Alimentos y Bebidas No Alcohólicas,high,
462241,Vinagre Sakura Alchohol 1 L,Alimentos y Bebidas No Alcohólicas,high,
462249,GRANOLAS ANA AVENA X 250 GR,Alimentos y Bebidas No Alcohólicas,high,
462250,Vinagre Sakura Alcohol 500 ml,Alimentos y Bebidas No Alcohólicas,high,
462251,GRANOLAS ANA QUINUA X 250 GR,Alimentos y Bebidas No Alcohólicas,high,
462341,LIPSTICK NATURAL FPS 30 TUBO X 5GR,Bienes y Servicios Diversos,high,
462363,VEGANIS CREMA FACIAL DIURNA 30 ML,Bienes y Servicios Diversos,high,
462364,VEGANIS CREMA FACIAL NOCTURNA X30 ML,Bienes y Servicios Diversos,high,
462366,SERUM VEGANIS HIALURONICO 30 ML,Bienes y Servicios Diversos,high,
462367,VEGANIS SERUM FACIAL MATCHA 30 ML,Bienes y Servicios Diversos,high,
462368,SERUM VEGANIS MAQUI 30 ML,Bienes y Servicios Diversos,high,
462369,VEGANIS TONICO FACIAL BALANCE PH X120ML,Bienes y Servicios Diversos,high,
462370,VEGANIS TONICO FACIAL NIACINAMIDA 120 ML,Bienes y Servicios Diversos,high,
462371,VEGANIS AGUA MICELAR DE ROSAS X250 ML.,Bienes y Servicios Diversos,high,
462372,CREMA VEGANIS PALTA 500 ML,Bienes y Servicios Diversos,high,
462374,SHAMPOO VEGANIS PALTA 400 ML,Bienes y Servicios Diversos,high,
462376,SHAMPOO VEGANIS MAQUI 400 ML,Bienes y Servicios Diversos,high,
462378,MASCARA CAPILAR VEGANIS MAQUI 250 ML,Bienes y Servicios Diversos,high,
462382,DR.SELBY PROTECTOR LABIAL NUTRITIVO X5.5,Bienes y Servicios Diversos,high,
462383,Protector Labial Dr Selby Hidratante,Bienes y Servicios Diversos,high,
462385,Protector Labial Dr Selby Anti Oxidante,Bienes y Servicios Diversos,high,
462406,ESSENCE EMILY IN PARIS PALETA SOMBRAS 01,Bienes y Servicios Diversos,high,
462407,ESSENCE EMILY IN PARIS CREMA DELINEADOR,Bienes y Servicios Diversos,high,
462409,ESSENCE EMILY IN PARIS PARCHE OCULAR HID,Bienes y Servicios Diversos,high,
462410,ESSENCE EMILY IN PARIS RUBOR ILUMINADOR,Bienes y Servicios Diversos,high,
462433,Talco Antisudoral Con Alcanfor 75 gr,Bienes y Servicios Diversos,high,
462435,Repelente Floresta Kids Spray 7.5% 120 ml,Bienes y Servicios Diversos,high,
462436,Repelente Floresta Familiar Spray 7.5% 120 ml,Bienes y Servicios Diversos,high,
462441,BLOQUEADOR BAHIA BEBE SPF 50 X 60G,Bienes y Servicios Diversos,high,
462444,Bloqueador Bahia Super Kids Spf 70 60 gr,Bienes y Servicios Diversos,high,
462522,Insecticida Killer Mosca Mosquito Azul 360 cm,"Muebles, Bienes y Servicios Domésticos",high,
462721,Bitter Amargo Centenario 1 L,Bebidas Alcohólicas y Tabaco,high,
462799,Cebolla Badia en Polvo 2.75 oz,Alimentos y Bebidas No Alcohólicas,high,
462810,CLAVO DE OLOR ENTERO BADIA 35 GR,Alimentos y Bebidas No Alcohólicas,high,
462845,Nuez Moscada Molida Badia 2 oz,Alimentos y Bebidas No Alcohólicas,high,
462860,CATRICE BALSAMO LABIAL HOLIDAY LIPS CARI,Bienes y Servicios Diversos,high,
462862,CATRICE MASCARA GLAM DOLL ENDLESS,Bienes y Servicios Diversos,high,
462871,Catrice Iluminador Holiday Skin 4 in 1,Bienes y Servicios Diversos,high,
462873,CATRICE BRILLO LABIALMAX IT UP LIP BOOST,Bienes y Servicios Diversos,high,
462877,CATRICE LABIAL LIP JAM HIDRATING GLOSS 0,Bienes y Servicios Diversos,high,
462878,Catrice Paleta Sombra 5 In A Box Mini 020,Bienes y Servicios Diversos,high,
462879,CATRICE PALETA RUBOR ILUMINADOR CHEEK 01,Bienes y Servicios Diversos,high,
462886,CATRICE MULTI STICK MEJILLAS LABIOS 010,Bienes y Servicios Diversos,high,
462887,CATRICE PRIMER TENSATIONAL 10 IN 1 DREAM,Bienes y Servicios Diversos,high,
462981,Castaña Caju Maya 250 gr,Alimentos y Bebidas No Alcohólicas,high,
463065,Repelente Floresta Extremo Crema 15% 120 gr,Bienes y Servicios Diversos,high,
463066,Repelente Floresta Extremo Spray 15% 120 ml,Bienes y Servicios Diversos,high,
463068,Repelente Floresta Familiar 7.5% Crema 120 gr,Bienes y Servicios Diversos,high,
463129,Sinescal Crema Antiescaldante 20 g,Salud,high,
463156,VEGANIS AGUA DE ROSAS X120 ML,Bienes y Servicios Diversos,high,
463157,VEGANIS CREMA FACIAL ULTRAVITAL X50 ML,Bienes y Servicios Diversos,high,
463158,VEGANIS ESPUMA FACIAL PEPINO 150 ML,Bienes y Servicios Diversos,high,
463159,CREMA VEGANIS COCO 500 ML,Bienes y Servicios Diversos,high,
463161,PROTECTOR SOLAR VEGANIS FPS50 135 ML,Bienes y Servicios Diversos,high,
463162,PROTECTOR SOLAR VEGANIS FPS30 135 ML,Bienes y Servicios Diversos,high,
463164,VEGANIS SERUM DOUBLE TROUBLE X30 ML,Bienes y Servicios Diversos,high,
463199,SUPLEMENTO TERBOFIT VAINILLA 400G,Alimentos y Bebidas No Alcohólicas,high,
463275,LECHE NIDO CRECIMIENTO 1+ LTA 800G,Alimentos y Bebidas No Alcohólicas,high,
463335,MIEL D ABEJA MELIMEL MAYACUYA 85G,Alimentos y Bebidas No Alcohólicas,high,
463385,SINGRIP DIA S/LIMON X60 SOBRES ANTIGRIPAL,Salud,high,
463386,SINGRIP NOCHE S/LIMON X60 SOBRES ANTIGRIPAL,Salud,high,
463426,Pimienta Dulce Badia Molida 2 oz,Alimentos y Bebidas No Alcohólicas,high,
463442,Pimienta Negra Badia Molida 7 oz,Alimentos y Bebidas No Alcohólicas,high,
463469,Crema Para Cafe Promos 16 oz,Alimentos y Bebidas No Alcohólicas,high,
463477,Mixed Nuts Promos Salado 5.5 oz,Alimentos y Bebidas No Alcohólicas,high,
463493,Caju Salado 4 oz,Alimentos y Bebidas No Alcohólicas,high,
463505,Trufa Para Ti Caja 220 gr,Alimentos y Bebidas No Alcohólicas,high,
463512,Cepillo Dental Condor Astral 3260-2,Bienes y Servicios Diversos,high,
463663,Jamon Paris Hipermaxi kg,Alimentos y Bebidas No Alcohólicas,high,
464325,Salsa Soya Sakura Tradicional 150 ml,Alimentos y Bebidas No Alcohólicas,high,
464333,Salsa Soya Sakura Premium 150 ml,Alimentos y Bebidas No Alcohólicas,high,
464350,Salsa Soya Sakura Light 150 ml,Alimentos y Bebidas No Alcohólicas,high,
464597,Refresco Milk Shake Kris Frutilla 120 gr,Alimentos y Bebidas No Alcohólicas,high,
464627,Refresco Milk Shake Kris Mora 120 gr,Alimentos y Bebidas No Alcohólicas,high,
465271,Frutos Secos Maya Mix 260 gr,Alimentos y Bebidas No Alcohólicas,high,
465420,Miel de Abeja Villamontes 1 kg,Alimentos y Bebidas No Alcohólicas,high,
465423,Miel de Abeja Villamontes 500 gr,Alimentos y Bebidas No Alcohólicas,high,
465526,Mix Frutos Secos Maya 147 gr,Alimentos y Bebidas No Alcohólicas,high,
465542,Almendra Maya Entera 147 gr,Alimentos y Bebidas No Alcohólicas,high,
465712,Aperitivo Dubonnet France 750 ml,Bebidas Alcohólicas y Tabaco,high,
467270,Bacon Chips A&M 200 gr,Alimentos y Bebidas No Alcohólicas,high,
467278,Cheezitos A&M Bacon 50 gr,Alimentos y Bebidas No Alcohólicas,high,
467324,Pañal Adulto Plenitud Practipañal Multiuso 10 un,Bienes y Servicios Diversos,high,
467510,Sazonador McCormick Taco 28 gr,Alimentos y Bebidas No Alcohólicas,high,
467600,Aceite Fino Light 1.8 L,Alimentos y Bebidas No Alcohólicas,high,
467618,Fideo Don Vittorio Tallarin 87 400 gr,Alimentos y Bebidas No Alcohólicas,high,
467626,Fideo Don Vittorio Spaguetti 400 gr,Alimentos y Bebidas No Alcohólicas,high,
467634,Fideo Don Vittorio Cabello de Angel 400 gr,Alimentos y Bebidas No Alcohólicas,high,
467642,Fideo Don Vittorio Canuto Chico 400 gr,Alimentos y Bebidas No Alcohólicas,high,
467650,Fideo Don Vittorio Corbata Grande 400 gr,Alimentos y Bebidas No Alcohólicas,high,
467677,Fideo Don Vittorio Corbata Chica 400 gr,Alimentos y Bebidas No Alcohólicas,high,
467685,Fideo Don Vittorio Rigatoni 400 gr,Alimentos y Bebidas No Alcohólicas,high,
467693,Fideo Don Vittorio Espirales 400 gr,Alimentos y Bebidas No Alcohólicas,high,
467723,Licor Tia Maria 700 ml,Bebidas Alcohólicas y Tabaco,high,
467820,Champagne Freixenet Cordon Negro 750 ml,Bebidas Alcohólicas y Tabaco,high,
467847,Champagne Freixenet Carta Nevada 750 ml,Bebidas Alcohólicas y Tabaco,high,
468193,Servilleta Scott Super Absorbente 100 un,"Muebles, Bienes y Servicios Domésticos",high,
468770,Sazonador Badia Achiote Molido 77.9 gr,Alimentos y Bebidas No Alcohólicas,high,
468978,Jabon Barra Senador Platinium 130 gr,Bienes y Servicios Diversos,high,
469009,Ketchup Kris Picante 410 gr,Alimentos y Bebidas No Alcohólicas,high,
469021,Maizena Kris 200 gr,Alimentos y Bebidas No Alcohólicas,high,
469344,Rimel Maybelline Great Lash Negro,Bienes y Servicios Diversos,high,
469459,Sidra Cereser Manzana 660 ml,Bebidas Alcohólicas y Tabaco,high,
469467,Sidra Cereser Pessego 660 ml,Bebidas Alcohólicas y Tabaco,high,
469475,Sidra Cereser Morango 660 ml,Bebidas Alcohólicas y Tabaco,high,
469513,Vodka Roskoff 965 ml,Bebidas Alcohólicas y Tabaco,high,
470101,Vodka Ice Miks Maracuya 275 ml,Bebidas Alcohólicas y Tabaco,high,
470108,Cerveza Bendita Lager 350 ml,Bebidas Alcohólicas y Tabaco,high,
470119,Mejillones Robisnon Crusoe Ahumado en Aceite 190 gr,Alimentos y Bebidas No Alcohólicas,high,
470121,Mejillones Robinson Crusoe en Escabeche 175 gr,Alimentos y Bebidas No Alcohólicas,high,
470123,Salmon Robinson Crusoe Trozos Aceite de Girasol 190 gr,Alimentos y Bebidas No Alcohólicas,high,
470124,Cocoa Winter 150 gr,Alimentos y Bebidas No Alcohólicas,high,
470127,Mani Crokissimo Picante Japones 400 gr,Alimentos y Bebidas No Alcohólicas,high,
470129,Mani Crokissimo con Cebolla 400 gr,Alimentos y Bebidas No Alcohólicas,high,
470151,Comino McCormick Ground 42 gr,Alimentos y Bebidas No Alcohólicas,high,
470279,Queso Tholem Clasico Sancor 190 gr,Alimentos y Bebidas No Alcohólicas,high,
470457,Harina Princesa Leudante 0000 1 kg,Alimentos y Bebidas No Alcohólicas,high,
470520,Queso Sandwichero San Javier kg,Alimentos y Bebidas No Alcohólicas,high,
470589,Queso Tholem Clasico Light 190 gr,Alimentos y Bebidas No Alcohólicas,high,
471020,Queso Tholem Jamon de la Sierra 190 gr,Alimentos y Bebidas No Alcohólicas,high,
471070,Queso Tholem 4 Quesos 190 gr,Alimentos y Bebidas No Alcohólicas,high,
471305,Salsa Prego Spaguetti Meat 14 oz,Alimentos y Bebidas No Alcohólicas,high,
471330,Salsa Hunts BBQ Hickory 510 gr,Alimentos y Bebidas No Alcohólicas,high,
471453,Fideo Instantaneo Top Ramen Beef Flavor 3 oz,Alimentos y Bebidas No Alcohólicas,high,
471660,Azucar Unagro Blanca 3 kg,Alimentos y Bebidas No Alcohólicas,high,
471674,Pechuga con Hueso Sofia 1 kg Bandeja,Alimentos y Bebidas No Alcohólicas,high,
471682,Pierna Sofia Bandeja kg,Alimentos y Bebidas No Alcohólicas,high,
471690,Muslo Ancho Sofia 1 kg Bandeja,Alimentos y Bebidas No Alcohólicas,high,
471704,Alas Enteras Sofia Bandeja kg,Alimentos y Bebidas No Alcohólicas,high,
471925,Pan Miga Belen Blanco 440 gr,Alimentos y Bebidas No Alcohólicas,high,
471984,Topping Smuckers Caramelo 12.25 oz,Alimentos y Bebidas No Alcohólicas,high,
472033,Pimienta Limon El Cocinero 65 gr,Alimentos y Bebidas No Alcohólicas,high,
472069,Pan Vikinger Diabetico,Alimentos y Bebidas No Alcohólicas,high,
472573,Cuaderno Top Espiral Oficio 100 Hojas,Educación,high,
472590,Cuaderno Lider Espiral 1/2 Oficio con Diseño 100 Hojas,Educación,high,
472760,Crema Corporal Nivea Reafirmante Q10 Plus 250 ml,Bienes y Servicios Diversos,high,
473019,Queque Dollycioso Surtido 650 gr,Alimentos y Bebidas No Alcohólicas,high,
473477,Dorito Frito Lays Queso Atrevido 47 gr,Alimentos y Bebidas No Alcohólicas,high,
473546,Tocino Chips A&M Picante 100 gr,Alimentos y Bebidas No Alcohólicas,high,
473766,Cuaderno Top Espiral Oficio 100 Hojas,Educación,high,
473871,Ajinomoto Glutamato 1 kg,Alimentos y Bebidas No Alcohólicas,high,
474215,Repuesto Maquina de Afeitar Gillette Mach3 4 un,Bienes y Servicios Diversos,high,
474231,Gaseosa Seven Up 500 ml CBN,Alimentos y Bebidas No Alcohólicas,high,
474240,Bebida Boones Sangria 750 ml,Bebidas Alcohólicas y Tabaco,high,
474326,Chuleta de Lomo Cerdo Frigor kg,Alimentos y Bebidas No Alcohólicas,high,
474363,Chocolate M&M Minis 30.6 gr,Alimentos y Bebidas No Alcohólicas,high,
474690,Librillo kg,Alimentos y Bebidas No Alcohólicas,high,
475068,Postre Danette Danone Surtido 110 gr,Alimentos y Bebidas No Alcohólicas,high,
475149,Agua Naturagua Sin Gas 2 L,Alimentos y Bebidas No Alcohólicas,high,
475254,Huevo Arcor Rocklets 220 gr,Alimentos y Bebidas No Alcohólicas,high,
475521,Mejillones Robinson Crusoe al Natural 190 gr,Alimentos y Bebidas No Alcohólicas,high,
475530,Mejillones Robinson Crusoe al Aceite 190 gr,Alimentos y Bebidas No Alcohólicas,high,
475634,Matambre de Cerdo Frigopor kg,Alimentos y Bebidas No Alcohólicas,high,
476609,Achocolatado Chocolike 1 kg,Alimentos y Bebidas No Alcohólicas,high,
477249,Lomito de Cerdo Colonia Pirai kg,Alimentos y Bebidas No Alcohólicas,high,
477290,Mortadela Galantina Colonia Pirai 1 kg,Alimentos y Bebidas No Alcohólicas,high,
477656,Salsa La Costeña Verde 450 gr,Alimentos y Bebidas No Alcohólicas,high,
477664,Salsa La Costeña Ranchera 450 gr,Alimentos y Bebidas No Alcohólicas,high,
478113,Jamon Linea Caliente Dillman kg,Alimentos y Bebidas No Alcohólicas,high,
478296,Toallas Higienicas Nosotras Buenas Noches 10 un,Bienes y Servicios Diversos,high,
478687,Leche de Soya Frutilla 1 L,Alimentos y Bebidas No Alcohólicas,high,
478938,Yogurt Clarabella Aflanado sin Azucar,Alimentos y Bebidas No Alcohólicas,high,
479241,Yogurt Pil Bebible Mora Bote 1 L,Alimentos y Bebidas No Alcohólicas,high,
479691,Aceite Crisco Original Spray 6 oz,Alimentos y Bebidas No Alcohólicas,high,
479837,Gaseosa Simba Piña 2 L,Alimentos y Bebidas No Alcohólicas,high,
479845,Jarra Lechera Plastico,"Muebles, Bienes y Servicios Domésticos",high,
479918,Paprika Badia 16 oz,Alimentos y Bebidas No Alcohólicas,high,
479934,Sopa Instantanea Top Ramen Chicken Flavor 3 oz,Alimentos y Bebidas No Alcohólicas,high,
480015,PAPAS FRITAS LUCANA SUPER 230GR,Alimentos y Bebidas No Alcohólicas,high,
480018,Papa Lucana Ondulada 70 gr,Alimentos y Bebidas No Alcohólicas,high,
480019,Papa Lucana Nativa 150 gr,Alimentos y Bebidas No Alcohólicas,high,
480021,Papa Lucana Frita Con Queso 160 gr,Alimentos y Bebidas No Alcohólicas,high,
480022,Chicharroncitos Lucana 80 gr,Alimentos y Bebidas No Alcohólicas,high,
480023,Yuca Frita Lucana 170 gr,Alimentos y Bebidas No Alcohólicas,high,
480027,Chipilo Lucana 70 gr,Alimentos y Bebidas No Alcohólicas,high,
480032,Papa Lucana Frita Rallada 120 gr,Alimentos y Bebidas No Alcohólicas,high,
480044,Llajua Pim de Mani 400 gr,Alimentos y Bebidas No Alcohólicas,high,
480046,Papa Pim Mini Frita 100 gr,Alimentos y Bebidas No Alcohólicas,high,
480047,Papa Pim Pequeña Frita 170 gr,Alimentos y Bebidas No Alcohólicas,high,
480048,Papa Pim Frita Mediana 280 gr,Alimentos y Bebidas No Alcohólicas,high,
480049,Papa Pim Frita Grande 400 gr,Alimentos y Bebidas No Alcohólicas,high,
480051,Granola Grande Pim 160 gr,Alimentos y Bebidas No Alcohólicas,high,
480052,Granola Especial Pim 230 gr,Alimentos y Bebidas No Alcohólicas,high,
480054,Mani Pim Salado 230 gr,Alimentos y Bebidas No Alcohólicas,high,
480059,Mani Pim Salado 400 gr,Alimentos y Bebidas No Alcohólicas,high,
480062,Papa Crujipap Frita Jamon 250 gr,Alimentos y Bebidas No Alcohólicas,high,
480063,Papa Crujipap Frita Picante 250 gr,Alimentos y Bebidas No Alcohólicas,high,
480110,Papa Crujipap Frita Italiana 250 gr,Alimentos y Bebidas No Alcohólicas,high,
480111,Papa Crujipap Frita Natural 250 gr,Alimentos y Bebidas No Alcohólicas,high,
480112,Papa Crujipap Frita Pimenton 250 gr,Alimentos y Bebidas No Alcohólicas,high,
480113,Papa Crujipap Frita Mediterraneo 250 gr,Alimentos y Bebidas No Alcohólicas,high,
480126,Huevos Yemita Amarilla Frescos 12 un,Alimentos y Bebidas No Alcohólicas,high,
480159,Tortillas Tortitacos Integral Pequeña 12 un,Alimentos y Bebidas No Alcohólicas,high,
480165,Tortillas Tortitacos dde Trigo Pequeña 220 gr,Alimentos y Bebidas No Alcohólicas,high,
480166,Tortillas Tortitacos de Trigo Nortena 360 gr,Alimentos y Bebidas No Alcohólicas,high,
480167,Tortillas Tortitacos de Trigo Burrito 12 un,Alimentos y Bebidas No Alcohólicas,high,
480170,Tortillas Tortitacos de Maiz 12 un,Alimentos y Bebidas No Alcohólicas,high,
480172,Papa Pre Frita Paypa Tipo Baston 500 gr,Alimentos y Bebidas No Alcohólicas,high,
480173,Pierna de Pollo Sofia kg,Alimentos y Bebidas No Alcohólicas,high,
480178,Nacho Tortitacos Tradicional 200 gr,Alimentos y Bebidas No Alcohólicas,high,
480180,Nacho Tortitacos Picante 200 gr,Alimentos y Bebidas No Alcohólicas,high,
480183,Leche Entera Pairumani 1 L,Alimentos y Bebidas No Alcohólicas,high,
480187,Nacho Tortitacos Queso 200 gr,Alimentos y Bebidas No Alcohólicas,high,
480188,Alas Enteras Sofia Bandeja kg,Alimentos y Bebidas No Alcohólicas,high,
480192,Nacho Tortitacos Festinachos 200 gr,Alimentos y Bebidas No Alcohólicas,high,
480193,Galleta Salix Duo Queso Jamon 80 gr,Alimentos y Bebidas No Alcohólicas,high,
480194,Filete de Pechuga Sofia kg Bandeja,Alimentos y Bebidas No Alcohólicas,high,
480199,Muslo Sofia Bandeja kg,Alimentos y Bebidas No Alcohólicas,high,
480200,Pan Arabe Blanco Tortitacos,Alimentos y Bebidas No Alcohólicas,high,
480206,Pechuga con Hueso Sofia Bandeja kg,Alimentos y Bebidas No Alcohólicas,high,
480214,Pollo Entero Sofia kg,Alimentos y Bebidas No Alcohólicas,high,
480226,Salchicha Viena San Jose kg,Alimentos y Bebidas No Alcohólicas,high,
480244,Yogurt Pairumani Natural 1 L,Alimentos y Bebidas No Alcohólicas,high,
480248,Pate de Higado Pequeño Hass un,Alimentos y Bebidas No Alcohólicas,high,
480257,QUESO MESA TILSIT TOLAVI 500 GR,Alimentos y Bebidas No Alcohólicas,high,
480259,Pate de Higado Grande Hass un,Alimentos y Bebidas No Alcohólicas,high,
480263,Pate de Jamon Wesfalia Hass,Alimentos y Bebidas No Alcohólicas,high,
480278,Chorizo Parrillero Maxi kg,Alimentos y Bebidas No Alcohólicas,high,
480279,Pate del Campo Haas,Alimentos y Bebidas No Alcohólicas,high,
480281,Crema Agria Tolavi,Alimentos y Bebidas No Alcohólicas,high,
480285,Yogurt Tolavi 1 L,Alimentos y Bebidas No Alcohólicas,high,
480287,Helado Nordland Vasito de Crema 90 ml,Alimentos y Bebidas No Alcohólicas,high,
480289,Salchicha Viena Maxi kg,Alimentos y Bebidas No Alcohólicas,high,
480294,Yogurt Tolavi Vasito,Alimentos y Bebidas No Alcohólicas,high,
480296,Helado Nordland Galon Surtido 3750,Alimentos y Bebidas No Alcohólicas,high,
480305,Quesillo Tolavi,Alimentos y Bebidas No Alcohólicas,high,
480306,Requeson Tolavi 1/2 kg,Alimentos y Bebidas No Alcohólicas,high,
480320,Galleta Choco Chip Alex Cookie 55 gr,Alimentos y Bebidas No Alcohólicas,high,
480326,Pate Hass Mouse de Jamon,Alimentos y Bebidas No Alcohólicas,high,
480338,Servilletas Perla 50 un,"Muebles, Bienes y Servicios Domésticos",high,
480341,Papel Higienico Confort 12 un,Bienes y Servicios Diversos,high,
480355,Cinnamon Roll Alexander Cookie Band 6 un,Alimentos y Bebidas No Alcohólicas,high,
480356,Shampoo Supremo Extra Suave Frutilla 1 L,Bienes y Servicios Diversos,high,
480391,Gelatina Hipermaxi un,Alimentos y Bebidas No Alcohólicas,high,
480410,Achocolatado Choco Listo Instantaneo 330 gr,Alimentos y Bebidas No Alcohólicas,high,
480466,Pan Caucas Hipermaxi kg,Alimentos y Bebidas No Alcohólicas,high,
